pbp_a_hnumber	pbp_a_plan_identifier	segment_id	pbp_a_ben_cov	pbp_a_plan_type	orgtype	bid_id	version	pbp_d_ann_deduct_yn	pbp_d_ann_deduct_amt_type	pbp_d_ann_deduct_amt	pbp_d_ann_deduct_comb_type	pbp_d_ann_deduct_14a_yn	pbp_d_ann_deduct_bens	pbp_d_ann_deduct_inn_mc_yn	pbp_d_ann_deduct_inn_mc_cats	pbp_d_ann_deduct_inn_nmc_yn	pbp_d_ann_deduct_inn_nmc_cats	pbp_d_ann_deduct_oon_nmc_yn	pbp_d_ann_deduct_oon_nmc_cats	pbp_d_diff_deduct_yn	pbp_d_diff_deduct_cats	pbp_d_diff_deduct_1a_t1_amt	pbp_d_diff_deduct_1a_t2_amt	pbp_d_diff_deduct_1a_t3_amt	pbp_d_diff_deduct_1b_t1_amt	pbp_d_diff_deduct_1b_t2_amt	pbp_d_diff_deduct_1b_t3_amt	pbp_d_diff_deduct_2_t1_amt	pbp_d_diff_deduct_2_t2_amt	pbp_d_diff_deduct_2_t3_amt	pbp_d_diff_deduct_3_amt	pbp_d_diff_deduct_4c_amt	pbp_d_diff_deduct_5_amt	pbp_d_diff_deduct_6_amt	pbp_d_diff_deduct_7a_amt	pbp_d_diff_deduct_7b_amt	pbp_d_diff_deduct_7c_amt	pbp_d_diff_deduct_7d_amt	pbp_d_diff_deduct_7e_amt	pbp_d_diff_deduct_7f_amt	pbp_d_diff_deduct_7g_amt	pbp_d_diff_deduct_7h_amt	pbp_d_diff_deduct_7i_amt	pbp_d_diff_deduct_7j_amt	pbp_d_diff_deduct_7k_amt	pbp_d_diff_deduct_8a_amt	pbp_d_diff_deduct_8b_amt	pbp_d_diff_deduct_9a1_amt	pbp_d_diff_deduct_9a2_amt	pbp_d_diff_deduct_9b_amt	pbp_d_diff_deduct_9c_amt	pbp_d_diff_deduct_9d_amt	pbp_d_diff_deduct_10a1_amt	pbp_d_diff_deduct_10a2_amt	pbp_d_diff_deduct_10b_amt	pbp_d_diff_deduct_11a_amt	pbp_d_diff_deduct_11b_amt	pbp_d_diff_deduct_11c_amt	pbp_d_diff_deduct_12_amt	pbp_d_diff_deduct_13a_amt	pbp_d_diff_deduct_13b_amt	pbp_d_diff_deduct_13c_amt	pbp_d_diff_deduct_13d_amt	pbp_d_diff_deduct_13e_amt	pbp_d_diff_deduct_13f_amt	pbp_d_diff_deduct_13g_amt	pbp_d_diff_deduct_14b_amt	pbp_d_diff_deduct_14c_amt	pbp_d_diff_deduct_14d_amt	pbp_d_diff_deduct_14e1_amt	pbp_d_diff_deduct_14e2_amt	pbp_d_diff_deduct_14e3_amt	pbp_d_diff_deduct_14e4_amt	pbp_d_diff_deduct_14e5_amt	pbp_d_diff_deduct_14e6_amt	pbp_d_diff_deduct_15_amt	pbp_d_diff_deduct_16a_amt	pbp_d_diff_deduct_16b_amt	pbp_d_diff_deduct_17a_amt	pbp_d_diff_deduct_17b_amt	pbp_d_diff_deduct_18a_amt	pbp_d_diff_deduct_18b_amt	pbp_d_nmc_deduct_yn	pbp_d_nmc_deduct_cats	pbp_d_deduct_iha_amt	pbp_d_deduct_ihp_amt	pbp_d_deduct_snf_amt	pbp_d_deduct_cprs_amt	pbp_d_deduct_weuc_amt	pbp_d_deduct_chiro_amt	pbp_d_deduct_pod_amt	pbp_d_deduct_obs_amt	pbp_d_deduct_trans_amt	pbp_d_deduct_acupunc_amt	pbp_d_deduct_otc_amt	pbp_d_deduct_meal_amt	pbp_d_deduct_other1_amt	pbp_d_deduct_other2_amt	pbp_d_deduct_other3_amt	pbp_d_deduct_dsnp_his_amt	pbp_d_deduct_ape_amt	pbp_d_deduct_14c_amt	pbp_d_deduct_prevdental_amt	pbp_d_deduct_compdental_amt	pbp_d_deduct_eyeexam_amt	pbp_d_deduct_eyewear_amt	pbp_d_deduct_hearexam_amt	pbp_d_deduct_hearaid_amt	pbp_d_inn_deduct_yn	pbp_d_inn_deduct_partb_yn	pbp_d_inn_deduct_amt	pbp_d_inn_deduct_bens	pbp_d_inn_deduct_m_yn	pbp_d_inn_deduct_m_cats	pbp_d_inn_deduct_nm_yn	pbp_d_inn_deduct_nm_cats	pbp_d_comb_deduct_yn	pbp_d_comb_deduct_partb_yn	pbp_d_comb_deduct_amt	pbp_d_comb_deduct_bens	pbp_d_comb_deduct_inn_m_yn	pbp_d_comb_deduct_inn_m_cats	pbp_d_comb_deduct_inn_nm_yn	pbp_d_comb_deduct_inn_nm_cats	pbp_d_comb_deduct_oon_m_yn	pbp_d_comb_deduct_oon_m_cats	pbp_d_comb_deduct_oon_nm_yn	pbp_d_comb_deduct_oon_nm_cats	pbp_d_oon_deduct_yn	pbp_d_oon_deduct_partb_yn	pbp_d_oon_deduct_amt	pbp_d_oon_deduct_bens	pbp_d_oon_deduct_m_yn	pbp_d_oon_deduct_m_cats	pbp_d_oon_deduct_nm_yn	pbp_d_oon_deduct_nm_cats	pbp_d_non_deduct_yn	pbp_d_non_deduct_partb_yn	pbp_d_non_deduct_amt	pbp_d_non_deduct_bens	pbp_d_non_deduct_m_yn	pbp_d_non_deduct_m_cats	pbp_d_non_deduct_nm_yn	pbp_d_non_deduct_nm_cats	pbp_d_out_pocket_amt_yn	pbp_d_out_pocket_amt_type	pbp_d_out_pocket_amt	pbp_d_inn_max_enr_oopc_bens	pbp_d_inn_max_enr_m_yn	pbp_d_inn_max_enr_m_cat_ex	pbp_d_inn_max_enr_nm_yn	pbp_d_inn_max_enr_nm_cat_ex	pbp_d_comb_max_enr_amt_yn	pbp_d_comb_max_enr_amt_type	pbp_d_comb_max_enr_amt	pbp_d_comb_max_enr_oopc_bens	pbp_d_comb_max_enr_inn_m_yn	pbp_d_comb_max_enr_inn_mcat_ex	pbp_d_comb_max_enr_inn_nm_yn	pbp_d_comb_max_enr_inn_nmcatex	pbp_d_comb_max_enr_oon_m_yn	pbp_d_comb_max_enr_oon_mcat_ex	pbp_d_comb_max_enr_oon_nm_yn	pbp_d_comb_max_enr_oon_nmcatex	pbp_d_oon_max_enr_oopc_yn	pbp_d_oon_max_enr_oopc_type	pbp_d_oon_max_enr_oopc_amt	pbp_d_oon_max_enr_oopc_bens	pbp_d_oon_max_enr_m_yn	pbp_d_oon_max_enr_m_cat_ex	pbp_d_oon_max_enr_nm_yn	pbp_d_oon_max_enr_nm_cat_ex	pbp_d_maxenr_oopc_type	pbp_d_maxenr_oopc_amt	pbp_d_maxenr_oopc_bens	pbp_d_maxenr_oopc_m_cats_yn	pbp_d_maxenr_oopc_m_cats	pbp_d_maxenr_oopc_nm_cats_yn	pbp_d_maxenr_oopc_nm_cats	pbp_d_max_plan_ben_cov_yn	pbp_d_max_plan_ben_cov	pbp_d_max_plan_period	pbp_d_max_plan_bens	pbp_d_inn_maxplan_nm_yn	pbp_d_inn_maxplan_nm_cats	pbp_d_oon_maxplan_nm_yn	pbp_d_oon_maxplan_nm_cats	pbp_d_non_maxplan_yn	pbp_d_non_maxplan_amt	pbp_d_non_maxplan_per	pbp_d_non_maxplan_nm_yn	pbp_d_non_maxplan_nm_cats	pbp_d_mplusc_premium	pbp_d_mplusc_bonly_premium	pbp_d_mco_pay_reduct_yn	pbp_d_mco_pay_reduct_amt	pbp_d_mmp_nm_yn	pbp_d_mmp_medcaid_bendesc_cats	pbp_d_mmp_plancov_bendesc_cats	pbp_d_balbill_yn	pbp_d_balbill_prov_cats	pbp_d_balbill_min_pct	pbp_d_balbill_max_pct	pbp_d_msa_ded_amt	pbp_d_msa_annual_amt	pbp_d_rics_yn	pbp_d_rics_cnt	pbp_d_rics_cats_ehc_1	pbp_d_rics_mc_cats_1	pbp_d_rics_nmc_cats_1	pbp_d_rics_max_bene_amt_1	pbp_d_rics_period_1	pbp_d_rics_app_ded_yn_1	pbp_d_rics_mod_1	pbp_d_rics_cats_ehc_2	pbp_d_rics_mc_cats_2	pbp_d_rics_nmc_cats_2	pbp_d_rics_max_bene_amt_2	pbp_d_rics_period_2	pbp_d_rics_app_ded_yn_2	pbp_d_rics_mod_2	pbp_d_rics_cats_ehc_3	pbp_d_rics_mc_cats_3	pbp_d_rics_nmc_cats_3	pbp_d_rics_max_bene_amt_3	pbp_d_rics_period_3	pbp_d_rics_app_ded_yn_3	pbp_d_rics_mod_3	pbp_d_combo_supp_ben_yn	pbp_d_combo_num_grps	pbp_d_combo_nmc_cats_1	pbp_d_combo_max_plan_ben_yn_1	pbp_d_combo_max_plan_ben_amt_1	pbp_d_combo_enrollee_lim_yn_1	pbp_d_combo_nmc_cats_2	pbp_d_combo_max_plan_ben_yn_2	pbp_d_combo_max_plan_ben_amt_2	pbp_d_combo_enrollee_lim_yn_2	pbp_d_combo_nmc_cats_3	pbp_d_combo_max_plan_ben_yn_3	pbp_d_combo_max_plan_ben_amt_3	pbp_d_combo_enrollee_lim_yn_3
H5525	810	0	1	04	01	H5525_810_0	1	1	3		2																																																																								2																																																														1	2	7550.00	01	1				1		11300.00	0101	1				1				2															2															2																																															
H5525	812	0	2	04	01	H5525_812_0	1	1	3		2																																																																								2																																																														1	2	7550.00	01	1				1		11300.00	0101	1				1				2															2															2																																															
H5525	813	0	2	04	01	H5525_813_0	1	1	3		2																																																																								2																																																														1	2	7550.00	01	1				1		11300.00	0101	1				1				2															2															2																																															
H5525	816	0	1	04	01	H5525_816_0	1	1	3		2																																																																								2																																																														1	2	7550.00	01	1				1		11300.00	0101	1				1				2															2															1	10.00																																														
H5525	817	0	1	04	01	H5525_817_0	1	1	3		2																																																																								2																																																														1	2	7550.00	01	1				1		11300.00	0101	1				1				2															2															1	10.00																																														
H5525	818	0	1	04	01	H5525_818_0	1	1	3		2																																																																								2																																																														1	2	7550.00	01	1				1		11300.00	0101	1				1				2															2															1	20.00																																														
H5525	819	0	1	04	01	H5525_819_0	1	1	3		2																																																																								2																																																														1	2	7550.00	01	1				1		11300.00	0101	1				1				2															2															1	20.00																																														
H5525	820	0	1	04	01	H5525_820_0	1	1	3		2																																																																								2																																																														1	2	7550.00	01	1				1		11300.00	0101	1				1				2															2															1	30.00																																														
H5525	821	0	1	04	01	H5525_821_0	1	1	3		2																																																																								2																																																														1	2	7550.00	01	1				1		11300.00	0101	1				1				2															2															1	30.00																																														
H5526	004	0	1	04	01	H5526_004_0	6	2																																																																											2																																																														1	2	6700.00	01	1				1		10000.00	0101	1				1				2															2													135.00		2											2																							2													
H5526	016	0	1	04	01	H5526_016_0	6	2																																																																											2																																																														1	2	6700.00	01	1				1		10000.00	0101	1				1				2															2													88.90		2											2																							2													
H5526	018	0	1	04	01	H5526_018_0	6	2																																																																											2																																																														1	2	6700.00	01	1				1		10000.00	0101	1				1				2															2													126.70		2											2																							2													
H5526	020	0	1	04	01	H5526_020_0	7	2																																																																											2																																																														1	2	7550.00	01	1				1		11300.00	0101	1				1				2															2													0.00		2											2																							2													
H5526	021	0	1	04	01	H5526_021_0	6	2																																																																											2																																																														1	2	7550.00	01	1				1		11300.00	0101	1				1				2															2													0.00		2											2																							2													
H5526	806	0	1	04	01	H5526_806_0	1	1	3		2																																																																								2																																																														1	2	7550.00	01	1				1		11300.00	0101	1				1				2															2															2																																															
H5526	808	0	1	04	01	H5526_808_0	1	1	3		2																																																																								2																																																														1	2	7550.00	01	1				1		11300.00	0101	1				1				2															2															2																																															
H5528	807	0	1	04	01	H5528_807_0	6	2																																																																											2																																																														1	2	3500.00	11	1		1		1		3500.00	1111	1		2	1a;9d;	1		2	1a;9d;	2															2															2											2																							2													
H5528	815	0	1	04	01	H5528_815_0	6	2																																																																											2																																																														1	2	3500.00	11	1		1		1		3500.00	1111	1		2	1a;9d;	1		2	1a;9d;	2															2															2											2																							2													
H5533	003	0	1	04	01	H5533_003_0	10	1	4	1250.00		2	010	2	1a;1b;3-1;3-2;3-3;3-4;5;7c;7e;7f;7h;7i;7k;8b1;8b2;8b3;9a1;9a2;9b;9c;9d;10a1;10a2;12;					2																																																															2																																																														1	2	7550.00	01	1				1		11300.00	0101	1				1				2															2													0.00		2											2																							2													
H5533	005	0	1	04	01	H5533_005_0	10	1	4	500.00		2								2																																																															2																																																														1	2	7550.00	01	1				1		11300.00	0101	1				1				2															2													43.70		2											2																							2													
H5533	007	0	1	04	01	H5533_007_0	9	1	4	750.00		2								2																																																															2																																																														1	2	7550.00	01	1				1		11300.00	0101	1				1				2															2													20.20		2											2																							2													
H5533	008	0	1	04	01	H5533_008_0	8	1	4	500.00		2								2																																																															2																																																														1	2	7550.00	01	1				1		11300.00	0101	1				1				2															2													13.40		2											2																							2													
H5533	801	0	1	04	01	H5533_801_0	4	1	3		2																																																																								2																																																														1	2	7550.00	01	1				1		11300.00	0101	1				1				2															2															2																																															
H5533	802	0	1	04	01	H5533_802_0	4	1	3		2																																																																								2																																																														1	2	7550.00	01	1				1		11300.00	0101	1				1				2															2															2																																															
H5533	803	0	1	04	01	H5533_803_0	4	1	3		2																																																																								2																																																														1	2	7550.00	01	1				1		11300.00	0101	1				1				2															2															2																																															
H5549	003	0	1	01	01	H5549_003_0	8																																																																																																						2																																				1	1	0.00	11	1		1																													2													0.00		2											2																							2													
H5576	008	0	1	02	01	H5576_008_0	5																																																																																																						1	1		01	2	3-1;3-2;3-3;3-4;5;6;7a;7b;7c;7d;7e;7f;7g;7h;7i;7k;8a;8b1;8b2;8b3;9a1;9a2;9b;9c;9d;10a1;10a2;11a;11b;11c;12;14d;14e1;14e2;14e3;14e4;14e5;14e6;15;16b;17a;17b;18a;			2												1	2	500.00	11	2	1a;1b;2;3-1;3-2;3-3;3-4;5;6;7a;7b;7c;7d;7e;7f;7g;7h;7i;7k;8a;8b1;8b2;8b3;9a1;9a2;9b;9c;9d;10a1;10a2;11a;11b;11c;12;14a;14d;14e1;14e2;14e3;14e4;14e5;14e6;15;16b;17a;17b;18a;	2	9d;									1	2	7550.00	01	1				2												2															2													0.00		2											2																							2													
H5576	017	1	1	02	01	H5576_017_1	5																																																																																																						2								2												1	2	500.00	11	2	1a;1b;2;3-1;3-2;3-3;3-4;5;6;7a;7b;7c;7d;7e;7f;7g;7h;7i;7k;8a;8b1;8b2;8b3;9a1;9a2;9b;9c;9d;10a1;10a2;11a;11b;11c;14a;14d;14e1;14e2;14e3;14e4;14e5;14e6;15;16b;17a;17b;18a;	2	9d;									1	2	4900.00	01	1				2												2															2													0.00		2											2																							2													
H5576	017	2	1	02	01	H5576_017_2	5																																																																																																						2								2												1	2	500.00	11	2	1a;1b;2;3-1;3-2;3-3;3-4;5;6;7a;7b;7c;7d;7e;7f;7g;7h;7i;7k;8a;8b1;8b2;8b3;9a1;9a2;9b;9c;9d;10a1;10a2;11a;11b;11c;14a;14d;14e1;14e2;14e3;14e4;14e5;14e6;15;16b;17a;17b;18a;	2	9d;									1	2	4900.00	01	1				2												2															2													0.00		2											2																							2													
H5576	018	1	1	02	01	H5576_018_1	8																																																																																																						2								2												1	2	500.00	11	2	1a;1b;2;3-1;3-2;3-3;3-4;5;6;7a;7b;7c;7d;7e;7f;7g;7h;7i;7k;8a;8b1;8b2;8b3;9a1;9a2;9b;9c;9d;10a1;10a2;11a;11b;11c;14a;14d;14e1;14e2;14e3;14e4;14e5;14e6;15;16b;17a;17b;18a;	2	9d;									1	2	3500.00	01	1				2												2															2													80.30		2											2																							2													
H5576	018	2	1	02	01	H5576_018_2	7																																																																																																						2								2												1	2	500.00	11	2	1a;1b;2;3-1;3-2;3-3;3-4;5;6;7a;7b;7c;7d;7e;7f;7g;7h;7i;7k;8a;8b1;8b2;8b3;9a1;9a2;9b;9c;9d;10a1;10a2;11a;11b;11c;14a;14d;14e1;14e2;14e3;14e4;14e5;14e6;15;16b;17a;17b;18a;	2	9d;									1	2	3500.00	01	1				2												2															2													90.30		2											2																							2													
H5576	019	0	1	02	01	H5576_019_0	7																																																																																																						1	1		01	2	3-1;3-2;3-3;3-4;5;6;7a;7b;7c;7d;7e;7f;7g;7h;7i;7k;8a;8b1;8b2;8b3;9a1;9a2;9b;9c;9d;10a1;10a2;11a;11b;11c;12;14d;14e1;14e2;14e3;14e4;14e5;14e6;15;16b;17a;17b;18a;			2												1	2	500.00	11	2	1a;1b;2;3-1;3-2;3-3;3-4;5;6;7a;7b;7c;7d;7e;7f;7g;7h;7i;7k;8a;8b1;8b2;8b3;9a1;9a2;9b;9c;9d;10a1;10a2;11a;11b;11c;12;14a;14d;14e1;14e2;14e3;14e4;14e5;14e6;15;16b;17a;17b;18a;	2	9d;									1	2	7550.00	01	1				2												2															2													0.00		2											2																							2													
H5576	020	1	1	02	01	H5576_020_1	8																																																																																																						2								2												1	2	500.00	11	2	1a;1b;2;3-1;3-2;3-3;3-4;5;6;7a;7b;7c;7d;7e;7f;7g;7h;7i;7k;8a;8b1;8b2;8b3;9a1;9a2;9b;9c;9d;10a1;10a2;11a;11b;11c;14a;14d;14e1;14e2;14e3;14e4;14e5;14e6;15;16b;17a;17b;18a;	2	9d;									1	2	5900.00	01	1				2												2															2													0.00		2											2																							2													
H5576	020	2	1	02	01	H5576_020_2	6																																																																																																						2								2												1	2	500.00	11	2	1a;1b;2;3-1;3-2;3-3;3-4;5;6;7a;7b;7c;7d;7e;7f;7g;7h;7i;7k;8a;8b1;8b2;8b3;9a1;9a2;9b;9c;9d;10a1;10a2;11a;11b;11c;14a;14d;14e1;14e2;14e3;14e4;14e5;14e6;15;16b;17a;17b;18a;	2	9d;									1	2	5900.00	01	1				2												2															2													0.00		2											2																							2													
H5576	022	0	1	02	01	H5576_022_0	9																																																																																																						2								2												1	2	500.00	11	2	1a;1b;2;3-1;3-2;3-3;3-4;5;6;7a;7b;7c;7d;7e;7f;7g;7h;7i;7k;8a;8b1;8b2;8b3;9a1;9a2;9b;9c;9d;10a1;10a2;11a;11b;11c;14a;14d;14e1;14e2;14e3;14e4;14e5;14e6;15;16b;17a;17b;18a;	2	9d;									1	1	0.00	01	1				2												2															2													132.90		2											2																							2													
H5576	801	0	1	02	01	H5576_801_0	3																																																																																																						1	1		01	2	3-1;3-2;3-3;3-4;5;7a;7b;7c;7d;7e;7f;7g;7h;7i;7k;8a;8b1;8b2;8b3;9a1;9a2;9b;9c;9d;10a1;10a2;11a;11b;11c;12;14d;14e1;14e2;14e3;14e4;14e5;14e6;15;16b;17a;17b;18a;			2												1	1		01	2	3-1;3-2;3-3;3-4;5;6;7a;7b;7c;7d;7e;7f;7g;7h;7i;7k;8a;8b1;8b2;8b3;9a1;9a2;9b;9c;9d;10a1;10a2;11a;11b;11c;14a;14d;14e1;14e2;14e3;14e4;14e5;14e6;15;16b;17a;17b;18a;											1	2	6700.00	01	1				2												2															2															2											2																							2													
H5576	802	0	1	02	01	H5576_802_0	3																																																																																																						1	1		01	2	3-1;3-2;3-3;3-4;5;7a;7b;7c;7d;7e;7f;7g;7h;7i;7k;8a;8b1;8b2;8b3;9a1;9a2;9b;9c;9d;10a1;10a2;11a;11b;11c;12;14d;14e1;14e2;14e3;14e4;14e5;14e6;15;16b;17a;17b;18a;			2												1	1		01	2	3-1;3-2;3-3;3-4;5;6;7a;7b;7c;7d;7e;7f;7g;7h;7i;7k;8a;8b1;8b2;8b3;9a1;9a2;9b;9c;9d;10a1;10a2;11a;11b;11c;14a;14d;14e1;14e2;14e3;14e4;14e5;14e6;15;16b;17a;17b;18a;											1	2	6700.00	01	1				2												2															2															2											2																							2													
H5576	803	0	1	02	01	H5576_803_0	3																																																																																																						1	1		01	2	3-1;3-2;3-3;3-4;5;7a;7b;7c;7d;7e;7f;7g;7h;7i;7k;8a;8b1;8b2;8b3;9a1;9a2;9b;9c;9d;10a1;10a2;11a;11b;11c;12;14d;14e1;14e2;14e3;14e4;14e5;14e6;15;16b;17a;17b;18a;			2												1	1		01	2	3-1;3-2;3-3;3-4;5;6;7a;7b;7c;7d;7e;7f;7g;7h;7i;7k;8a;8b1;8b2;8b3;9a1;9a2;9b;9c;9d;10a1;10a2;11a;11b;11c;14a;14d;14e1;14e2;14e3;14e4;14e5;14e6;15;16b;17a;17b;18a;											1	2	6700.00	01	1				2												2															2															2											2																							2													
H5577	002	0	1	01	01	H5577_002_0	5																																																																																																						2																																				1	1	3400.00	01	1																															2													0.00		1	75.00										2																							2													
H5577	005	0	1	01	01	H5577_005_0	4																																																																																																						2																																				1	1	3400.00	01	1																															2													0.00		1	60.00										2																							2													
H5577	008	0	1	02	01	H5577_008_0	4																																																																																																						2								2												2																1	1	3400.00	01	1				2												2															2													0.00		2											2																							2													
H5577	014	0	1	01	01	H5577_014_0	4																																																																																																						2																																				1	2	6700.00	01	1																															2													0.00		1	55.00										2																							2													
H5577	016	0	1	01	01	H5577_016_0	3																																																																																																						2																																				1	1	3400.00	01	1																															2													0.00		2											2																							2													
H5577	017	0	1	01	01	H5577_017_0	5																																																																																																						2																																				1	1	3400.00	01	1																															2													0.00		1	25.50										2																							2													
H5577	028	0	1	01	01	H5577_028_0	5																																																																																																						2																																				1	1	3400.00	01	1																															2													0.00		1	110.00										2																							2													
H5577	029	0	1	01	01	H5577_029_0	5																																																																																																						2																																				1	1	3400.00	01	1																															2													0.00		1	144.60										2																							2													
H5577	031	0	1	01	01	H5577_031_0	4																																																																																																						2																																				1	1	3400.00	01	1																															2													0.00		2											2																							2													
H5577	036	0	1	01	01	H5577_036_0	5																																																																																																						2																																				1	1	3400.00	01	1																															2													0.00		2											2																							2													
H5577	037	0	1	01	01	H5577_037_0	5																																																																																																						2																																				1	1	3400.00	01	1																															2													0.00		1	45.00										2																							2													
H5577	038	0	1	01	01	H5577_038_0	4																																																																																																						2																																				1	1	3400.00	01	1																															2													0.00		2											2																							2													
H5577	039	0	1	01	01	H5577_039_0	4																																																																																																						2																																				1	1	3400.00	01	1																															2													0.00		2											2																							2													
H5577	040	0	1	01	01	H5577_040_0	4																																																																																																						2																																				1	1	3400.00	01	1																															2													0.00		2											2																							2													
H5577	801	0	1	01	01	H5577_801_0	2																																																																																																						2																																				1	2	6700.00	01	1																															2															2																																															
